hhid,household_size,access_electricity,education_level,water_source_improved,employed,internet_access,distance_to_hospital,wealth_index,poverty_class,poverty_label
10110,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19001,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.064751400096841,1,2
19002,-0.04347709613472944,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0501448313090382,1,2
19005,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1085711064602493,0,1
19006,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0063251249456299,2,0
19007,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19008,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0374945814177783,2,0
19010,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.064751400096841,1,2
19012,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19015,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.1085711064602493,0,1
19017,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.1377842440358549,0,1
19018,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0209316937334327,1,2
19019,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0063251249456299,2,0
19020,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.064751400096841,1,2
19023,-0.028839510526177174,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0793579688846438,0,1
19024,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.1377842440358549,0,1
19025,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0063251249456299,2,0
19026,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19029,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.064751400096841,1,2
19031,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0501448313090382,1,2
19032,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19033,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0939645376724466,0,1
19035,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0374945814177783,2,0
19036,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.064751400096841,1,2
19037,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0521011502055811,2,0
19038,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0063251249456299,2,0
19039,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.1085711064602493,0,1
19040,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.1085711064602493,0,1
19041,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.1085711064602493,0,1
19043,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0939645376724466,0,1
19044,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.064751400096841,1,2
19045,-0.04347709613472944,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19047,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19048,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19049,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19050,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19051,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0063251249456299,2,0
19052,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19054,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0939645376724466,0,1
19055,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0501448313090382,1,2
19056,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0813142877811867,2,0
19058,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0355382625212355,1,2
19061,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0209316937334327,1,2
19062,-0.028839510526177174,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0793579688846438,0,1
19063,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19064,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0939645376724466,0,1
19066,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0939645376724466,0,1
19068,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19069,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19070,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0209316937334327,1,2
19071,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0374945814177783,2,0
19072,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19073,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.064751400096841,1,2
19075,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.064751400096841,1,2
19076,-0.04347709613472944,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.1231776752480521,0,1
19077,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19079,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0939645376724466,0,1
19080,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0063251249456299,2,0
19081,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19082,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19084,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0355382625212355,1,2
19085,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.1231776752480521,0,1
19087,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0374945814177783,2,0
19088,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0501448313090382,1,2
19089,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0813142877811867,2,0
19091,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0355382625212355,1,2
19092,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19093,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0063251249456299,2,0
19094,-0.04347709613472944,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.064751400096841,1,2
19095,-0.04347709613472944,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19096,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19097,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0813142877811867,2,0
19098,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,-0.0374945814177783,2,0
19099,-0.04347709613472944,-1.3564221143806794,1.6877362331497665,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1231776752480521,0,1
19100,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0063251249456299,2,0
19101,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0501448313090382,1,2
19103,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1085711064602493,0,1
19104,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.1231776752480521,0,1
19105,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19106,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.1085711064602493,0,1
19107,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.1231776752480521,0,1
19110,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19111,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0063251249456299,2,0
19112,-0.05811468174328171,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0521011502055811,2,0
19113,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0501448313090382,1,2
19115,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0209316937334327,1,2
19116,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19117,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19118,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0501448313090382,1,2
19119,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0793579688846438,0,1
19120,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19121,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0939645376724466,0,1
19122,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0793579688846438,0,1
19123,-0.04347709613472944,0.7372336305918931,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19124,-0.04347709613472944,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.064751400096841,1,2
19125,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19126,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19127,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19129,-0.05811468174328171,-1.3564221143806794,1.6877362331497665,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1377842440358549,0,1
19130,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19131,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1085711064602493,0,1
19133,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.1377842440358549,0,1
19135,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19136,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0793579688846438,0,1
19137,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0209316937334327,1,2
19138,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,-0.834298528608466,0.8245784240839611,0.1377842440358549,0,1
19139,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19140,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0355382625212355,1,2
19141,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19143,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19144,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19146,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19147,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19148,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0355382625212355,1,2
19149,-0.05811468174328171,0.7372336305918931,1.6877362331497665,0.0,0.0,1.1986117267495475,-1.212740924079984,0.1669973816114605,0,1
19150,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0063251249456299,2,0
19151,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19152,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19153,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1523908128236577,0,1
19158,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19159,-0.04347709613472944,-1.3564221143806794,-1.4208171969200585,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0667077189933839,2,0
19160,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.0501448313090382,1,2
19161,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19163,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1085711064602493,0,1
19164,-0.05811468174328171,-1.3564221143806794,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0355382625212355,1,2
19165,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,-1.212740924079984,0.0209316937334327,1,2
19166,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,-1.212740924079984,0.064751400096841,1,2
19167,-0.05811468174328171,0.7372336305918931,-1.4208171969200585,0.0,0.0,1.1986117267495475,-1.212740924079984,0.0355382625212355,1,2
19168,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,1.1986117267495475,-1.212740924079984,0.1231776752480521,0,1
19169,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19170,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
19173,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0501448313090382,1,2
19174,-0.05811468174328171,0.7372336305918931,0.6515517564598249,0.0,0.0,-0.834298528608466,0.8245784240839611,0.0939645376724466,0,1
19175,-0.05811468174328171,0.7372336305918931,-0.38463272023011674,0.0,0.0,1.1986117267495475,0.8245784240839611,0.1085711064602493,0,1
19177,-0.05811468174328171,-1.3564221143806794,-0.38463272023011674,0.0,0.0,-0.834298528608466,0.8245784240839611,-0.0082814438421728,2,0
